Epoch [21/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 0.0002
Epoch [22/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 0.0002
Epoch [23/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 0.0002
Epoch [24/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 0.0002
Epoch [25/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 0.0002
Epoch [26/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 0.0002
Epoch [27/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 2e-05
Epoch [28/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 2e-05
Epoch [29/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 2e-05
Epoch [30/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 2e-05
Epoch [31/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 2e-05
Epoch [32/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 2.0000000000000003e-06
Epoch [33/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 2.0000000000000003e-06
