	06:47 PM 08/06/2023
Dataset directory: ../../../xlsx_resources/for_trainings/Book5.xlsx
Scheduled Learning: True
Learning rate: 0.0002
Min learning rate 1e-06
Dropout: 0.1
Weight decay: 0.0001
Patience: 16
Number of running epochs: 4000
Validate after every 20th epoch
MSE Reduction: mean
Train-Validation-Test ratio: 0.65-0.2-0.15
Number of train - validation - test samples: 1428 - 439 - 332
Train batch size: 18
Validation batch size: 4
Max length token: 256
Model name: bert-base-uncased
Running log location: saved_logs/bert_based_uncased_run_logs/running_iteration_7.txt
Model location: saved_models/bert_based_uncased_models_iteration_7/
_______________________________________________________________________________________

Epoch [834/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3631	Learning rate: 1e-06
Epoch [835/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3628	Learning rate: 1e-06
Epoch [836/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3629	Learning rate: 1e-06
Epoch [837/4000] Average train Loss: 0.1490	Average RMSE: 0.0004	Average MAE: 0.3628	Learning rate: 1e-06
Epoch [838/4000] Average train Loss: 0.1490	Average RMSE: 0.0004	Average MAE: 0.3627	Learning rate: 1e-06
Epoch [839/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3628	Learning rate: 1e-06
Epoch [840/4000] Average validation Loss: 0.1459	Average RMSE: 0.0004	Average MAE: 0.3598	Learning rate: 1e-06
Epoch [841/4000] Average train Loss: 0.1493	Average RMSE: 0.0004	Average MAE: 0.3631	Learning rate: 1e-06
Epoch [842/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3628	Learning rate: 1e-06
Epoch [843/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3630	Learning rate: 1e-06
Epoch [844/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3629	Learning rate: 1e-06
Epoch [845/4000] Average train Loss: 0.1490	Average RMSE: 0.0004	Average MAE: 0.3627	Learning rate: 1e-06
Epoch [846/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3629	Learning rate: 1e-06
Epoch [847/4000] Average train Loss: 0.1489	Average RMSE: 0.0004	Average MAE: 0.3624	Learning rate: 1e-06
Epoch [848/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3628	Learning rate: 1e-06
Epoch [849/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3631	Learning rate: 1e-06
Epoch [850/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3628	Learning rate: 1e-06
Epoch [851/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3629	Learning rate: 1e-06
Epoch [852/4000] Average train Loss: 0.1489	Average RMSE: 0.0004	Average MAE: 0.3626	Learning rate: 1e-06
Epoch [853/4000] Average train Loss: 0.1493	Average RMSE: 0.0004	Average MAE: 0.3630	Learning rate: 1e-06
Epoch [854/4000] Average train Loss: 0.1489	Average RMSE: 0.0004	Average MAE: 0.3625	Learning rate: 1e-06
Epoch [855/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3630	Learning rate: 1e-06
Epoch [856/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3628	Learning rate: 1e-06
Epoch [857/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3629	Learning rate: 1e-06
Epoch [858/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3630	Learning rate: 1e-06
Epoch [859/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3628	Learning rate: 1e-06
Epoch [860/4000] Average validation Loss: 0.1459	Average RMSE: 0.0004	Average MAE: 0.3598	Learning rate: 1e-06
Epoch [861/4000] Average train Loss: 0.1493	Average RMSE: 0.0004	Average MAE: 0.3629	Learning rate: 1e-06
Epoch [862/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3628	Learning rate: 1e-06
Epoch [863/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3630	Learning rate: 1e-06
Epoch [864/4000] Average train Loss: 0.1493	Average RMSE: 0.0004	Average MAE: 0.3631	Learning rate: 1e-06
Epoch [865/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3627	Learning rate: 1e-06
Epoch [866/4000] Average train Loss: 0.1490	Average RMSE: 0.0004	Average MAE: 0.3627	Learning rate: 1e-06
Epoch [867/4000] Average train Loss: 0.1490	Average RMSE: 0.0004	Average MAE: 0.3626	Learning rate: 1e-06
Epoch [868/4000] Average train Loss: 0.1490	Average RMSE: 0.0004	Average MAE: 0.3626	Learning rate: 1e-06
Epoch [869/4000] Average train Loss: 0.1490	Average RMSE: 0.0004	Average MAE: 0.3626	Learning rate: 1e-06
Epoch [870/4000] Average train Loss: 0.1490	Average RMSE: 0.0004	Average MAE: 0.3627	Learning rate: 1e-06
Epoch [871/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3629	Learning rate: 1e-06
Epoch [872/4000] Average train Loss: 0.1493	Average RMSE: 0.0004	Average MAE: 0.3630	Learning rate: 1e-06
Epoch [873/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3628	Learning rate: 1e-06
Epoch [874/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3630	Learning rate: 1e-06
Epoch [875/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3628	Learning rate: 1e-06
Epoch [876/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3630	Learning rate: 1e-06
Epoch [877/4000] Average train Loss: 0.1493	Average RMSE: 0.0004	Average MAE: 0.3630	Learning rate: 1e-06
Epoch [878/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3629	Learning rate: 1e-06
Epoch [879/4000] Average train Loss: 0.1490	Average RMSE: 0.0004	Average MAE: 0.3627	Learning rate: 1e-06
Epoch [880/4000] Average validation Loss: 0.1459	Average RMSE: 0.0004	Average MAE: 0.3597	Learning rate: 1e-06
Epoch [881/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3627	Learning rate: 1e-06
Epoch [882/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3629	Learning rate: 1e-06
Epoch [883/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3628	Learning rate: 1e-06
Epoch [884/4000] Average train Loss: 0.1493	Average RMSE: 0.0004	Average MAE: 0.3630	Learning rate: 1e-06
Epoch [885/4000] Average train Loss: 0.1496	Average RMSE: 0.0004	Average MAE: 0.3632	Learning rate: 1e-06
Epoch [886/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3629	Learning rate: 1e-06
Epoch [887/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3628	Learning rate: 1e-06
Epoch [888/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3627	Learning rate: 1e-06
Epoch [889/4000] Average train Loss: 0.1489	Average RMSE: 0.0004	Average MAE: 0.3625	Learning rate: 1e-06
Epoch [890/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3628	Learning rate: 1e-06
Epoch [891/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3628	Learning rate: 1e-06
Epoch [892/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3629	Learning rate: 1e-06
Epoch [893/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3627	Learning rate: 1e-06
Epoch [894/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3627	Learning rate: 1e-06
Epoch [895/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3627	Learning rate: 1e-06
Epoch [896/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3629	Learning rate: 1e-06
Epoch [897/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3627	Learning rate: 1e-06
Epoch [898/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3627	Learning rate: 1e-06
Epoch [899/4000] Average train Loss: 0.1496	Average RMSE: 0.0004	Average MAE: 0.3630	Learning rate: 1e-06
Epoch [900/4000] Average validation Loss: 0.1459	Average RMSE: 0.0004	Average MAE: 0.3597	Learning rate: 1e-06
Epoch [901/4000] Average train Loss: 0.1490	Average RMSE: 0.0004	Average MAE: 0.3627	Learning rate: 1e-06
Epoch [902/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3629	Learning rate: 1e-06
Epoch [903/4000] Average train Loss: 0.1493	Average RMSE: 0.0004	Average MAE: 0.3630	Learning rate: 1e-06
Epoch [904/4000] Average train Loss: 0.1500	Average RMSE: 0.0004	Average MAE: 0.3634	Learning rate: 1e-06
Epoch [905/4000] Average train Loss: 0.1498	Average RMSE: 0.0004	Average MAE: 0.3633	Learning rate: 1e-06
Epoch [906/4000] Average train Loss: 0.1498	Average RMSE: 0.0004	Average MAE: 0.3634	Learning rate: 1e-06
Epoch [907/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3631	Learning rate: 1e-06
Epoch [908/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3630	Learning rate: 1e-06
Epoch [909/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3629	Learning rate: 1e-06
Epoch [910/4000] Average train Loss: 0.1493	Average RMSE: 0.0004	Average MAE: 0.3631	Learning rate: 1e-06
Epoch [911/4000] Average train Loss: 0.1497	Average RMSE: 0.0004	Average MAE: 0.3633	Learning rate: 1e-06
Epoch [912/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3631	Learning rate: 1e-06
Epoch [913/4000] Average train Loss: 0.1490	Average RMSE: 0.0004	Average MAE: 0.3629	Learning rate: 1e-06
Epoch [914/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3629	Learning rate: 1e-06
Epoch [915/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3629	Learning rate: 1e-06
Epoch [916/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3631	Learning rate: 1e-06
Epoch [917/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3629	Learning rate: 1e-06
Epoch [918/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3630	Learning rate: 1e-06
Epoch [919/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3630	Learning rate: 1e-06
Epoch [920/4000] Average validation Loss: 0.1459	Average RMSE: 0.0004	Average MAE: 0.3599	Learning rate: 1e-06
Epoch [921/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3629	Learning rate: 1e-06
Epoch [922/4000] Average train Loss: 0.1490	Average RMSE: 0.0004	Average MAE: 0.3628	Learning rate: 1e-06
Epoch [923/4000] Average train Loss: 0.1490	Average RMSE: 0.0004	Average MAE: 0.3629	Learning rate: 1e-06
Epoch [924/4000] Average train Loss: 0.1493	Average RMSE: 0.0004	Average MAE: 0.3631	Learning rate: 1e-06
Epoch [925/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3629	Learning rate: 1e-06
Epoch [926/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3629	Learning rate: 1e-06
Epoch [927/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3629	Learning rate: 1e-06
Epoch [928/4000] Average train Loss: 0.1490	Average RMSE: 0.0004	Average MAE: 0.3627	Learning rate: 1e-06
Epoch [929/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3630	Learning rate: 1e-06
Epoch [930/4000] Average train Loss: 0.1490	Average RMSE: 0.0004	Average MAE: 0.3627	Learning rate: 1e-06
Epoch [931/4000] Average train Loss: 0.1490	Average RMSE: 0.0004	Average MAE: 0.3626	Learning rate: 1e-06
Epoch [932/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3627	Learning rate: 1e-06
Epoch [933/4000] Average train Loss: 0.1500	Average RMSE: 0.0004	Average MAE: 0.3634	Learning rate: 1e-06
Epoch [934/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3628	Learning rate: 1e-06
Epoch [935/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3629	Learning rate: 1e-06
Epoch [936/4000] Average train Loss: 0.1493	Average RMSE: 0.0004	Average MAE: 0.3631	Learning rate: 1e-06
Epoch [937/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3629	Learning rate: 1e-06
Epoch [938/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3630	Learning rate: 1e-06
Epoch [939/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3628	Learning rate: 1e-06
Epoch [940/4000] Average validation Loss: 0.1459	Average RMSE: 0.0004	Average MAE: 0.3598	Learning rate: 1e-06
Epoch [941/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3630	Learning rate: 1e-06
Epoch [942/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3629	Learning rate: 1e-06
Epoch [943/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3629	Learning rate: 1e-06
Epoch [944/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3629	Learning rate: 1e-06
Epoch [945/4000] Average train Loss: 0.1500	Average RMSE: 0.0004	Average MAE: 0.3633	Learning rate: 1e-06
Epoch [946/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3629	Learning rate: 1e-06
Epoch [947/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3631	Learning rate: 1e-06
Epoch [948/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3628	Learning rate: 1e-06
Epoch [949/4000] Average train Loss: 0.1490	Average RMSE: 0.0004	Average MAE: 0.3628	Learning rate: 1e-06
Epoch [950/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3628	Learning rate: 1e-06
Epoch [951/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3630	Learning rate: 1e-06
Epoch [952/4000] Average train Loss: 0.1490	Average RMSE: 0.0004	Average MAE: 0.3627	Learning rate: 1e-06
Epoch [953/4000] Average train Loss: 0.1493	Average RMSE: 0.0004	Average MAE: 0.3631	Learning rate: 1e-06
Epoch [954/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3628	Learning rate: 1e-06
Epoch [955/4000] Average train Loss: 0.1490	Average RMSE: 0.0004	Average MAE: 0.3628	Learning rate: 1e-06
Epoch [956/4000] Average train Loss: 0.1497	Average RMSE: 0.0004	Average MAE: 0.3632	Learning rate: 1e-06
Epoch [957/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3628	Learning rate: 1e-06
Epoch [958/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3629	Learning rate: 1e-06
Epoch [959/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3631	Learning rate: 1e-06
Epoch [960/4000] Average validation Loss: 0.1459	Average RMSE: 0.0004	Average MAE: 0.3598	Learning rate: 1e-06
Epoch [961/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3628	Learning rate: 1e-06
Epoch [962/4000] Average train Loss: 0.1489	Average RMSE: 0.0004	Average MAE: 0.3625	Learning rate: 1e-06
Epoch [963/4000] Average train Loss: 0.1490	Average RMSE: 0.0004	Average MAE: 0.3627	Learning rate: 1e-06
Epoch [964/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3628	Learning rate: 1e-06
Epoch [965/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3630	Learning rate: 1e-06
Epoch [966/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3628	Learning rate: 1e-06
Epoch [967/4000] Average train Loss: 0.1494	Average RMSE: 0.0004	Average MAE: 0.3632	Learning rate: 1e-06
Epoch [968/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3628	Learning rate: 1e-06
Epoch [969/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3629	Learning rate: 1e-06
Epoch [970/4000] Average train Loss: 0.1497	Average RMSE: 0.0004	Average MAE: 0.3630	Learning rate: 1e-06
Epoch [971/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3628	Learning rate: 1e-06
Epoch [972/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3628	Learning rate: 1e-06
Epoch [973/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3627	Learning rate: 1e-06
Epoch [974/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3627	Learning rate: 1e-06
Epoch [975/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3629	Learning rate: 1e-06
Epoch [976/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3627	Learning rate: 1e-06
Epoch [977/4000] Average train Loss: 0.1496	Average RMSE: 0.0004	Average MAE: 0.3632	Learning rate: 1e-06
Epoch [978/4000] Average train Loss: 0.1490	Average RMSE: 0.0004	Average MAE: 0.3626	Learning rate: 1e-06
Epoch [979/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3628	Learning rate: 1e-06
Epoch [980/4000] Average validation Loss: 0.1459	Average RMSE: 0.0004	Average MAE: 0.3597	Learning rate: 1e-06
Epoch [981/4000] Average train Loss: 0.1490	Average RMSE: 0.0004	Average MAE: 0.3626	Learning rate: 1e-06
Epoch [982/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3627	Learning rate: 1e-06
Epoch [983/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3630	Learning rate: 1e-06
Epoch [984/4000] Average train Loss: 0.1502	Average RMSE: 0.0004	Average MAE: 0.3632	Learning rate: 1e-06
Epoch [985/4000] Average train Loss: 0.1490	Average RMSE: 0.0004	Average MAE: 0.3627	Learning rate: 1e-06
Epoch [986/4000] Average train Loss: 0.1493	Average RMSE: 0.0004	Average MAE: 0.3630	Learning rate: 1e-06
Epoch [987/4000] Average train Loss: 0.1493	Average RMSE: 0.0004	Average MAE: 0.3630	Learning rate: 1e-06
Epoch [988/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3629	Learning rate: 1e-06
Epoch [989/4000] Average train Loss: 0.1490	Average RMSE: 0.0004	Average MAE: 0.3627	Learning rate: 1e-06
Epoch [990/4000] Average train Loss: 0.1489	Average RMSE: 0.0004	Average MAE: 0.3625	Learning rate: 1e-06
Epoch [991/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3627	Learning rate: 1e-06
Epoch [992/4000] Average train Loss: 0.1490	Average RMSE: 0.0004	Average MAE: 0.3627	Learning rate: 1e-06
Epoch [993/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3627	Learning rate: 1e-06
Epoch [994/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3627	Learning rate: 1e-06
Epoch [995/4000] Average train Loss: 0.1490	Average RMSE: 0.0004	Average MAE: 0.3626	Learning rate: 1e-06
Epoch [996/4000] Average train Loss: 0.1493	Average RMSE: 0.0004	Average MAE: 0.3630	Learning rate: 1e-06
Epoch [997/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3628	Learning rate: 1e-06
Epoch [998/4000] Average train Loss: 0.1489	Average RMSE: 0.0004	Average MAE: 0.3626	Learning rate: 1e-06
Epoch [999/4000] Average train Loss: 0.1489	Average RMSE: 0.0004	Average MAE: 0.3625	Learning rate: 1e-06
Epoch [1000/4000] Average validation Loss: 0.1459	Average RMSE: 0.0004	Average MAE: 0.3597	Learning rate: 1e-06
Epoch [1001/4000] Average train Loss: 0.1489	Average RMSE: 0.0004	Average MAE: 0.3625	Learning rate: 1e-06
Epoch [1002/4000] Average train Loss: 0.1489	Average RMSE: 0.0004	Average MAE: 0.3625	Learning rate: 1e-06
Epoch [1003/4000] Average train Loss: 0.1490	Average RMSE: 0.0004	Average MAE: 0.3626	Learning rate: 1e-06
Epoch [1004/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3627	Learning rate: 1e-06
Epoch [1005/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3627	Learning rate: 1e-06
Epoch [1006/4000] Average train Loss: 0.1489	Average RMSE: 0.0004	Average MAE: 0.3625	Learning rate: 1e-06
Epoch [1007/4000] Average train Loss: 0.1492	Average RMSE: 0.0004	Average MAE: 0.3628	Learning rate: 1e-06
Epoch [1008/4000] Average train Loss: 0.1490	Average RMSE: 0.0004	Average MAE: 0.3626	Learning rate: 1e-06
Epoch [1009/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3626	Learning rate: 1e-06
Epoch [1010/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3627	Learning rate: 1e-06
Epoch [1011/4000] Average train Loss: 0.1489	Average RMSE: 0.0004	Average MAE: 0.3623	Learning rate: 1e-06
Epoch [1012/4000] Average train Loss: 0.1490	Average RMSE: 0.0004	Average MAE: 0.3625	Learning rate: 1e-06
Epoch [1013/4000] Average train Loss: 0.1489	Average RMSE: 0.0004	Average MAE: 0.3622	Learning rate: 1e-06
Epoch [1014/4000] Average train Loss: 0.1489	Average RMSE: 0.0004	Average MAE: 0.3622	Learning rate: 1e-06
Epoch [1015/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3624	Learning rate: 1e-06
Epoch [1016/4000] Average train Loss: 0.1491	Average RMSE: 0.0004	Average MAE: 0.3625	Learning rate: 1e-06
Epoch [1017/4000] Average train Loss: 0.1489	Average RMSE: 0.0004	Average MAE: 0.3623	Learning rate: 1e-06
Epoch [1018/4000] Average train Loss: 0.1489	Average RMSE: 0.0004	Average MAE: 0.3622	Learning rate: 1e-06
Epoch [1019/4000] Average train Loss: 0.1490	Average RMSE: 0.0004	Average MAE: 0.3624	Learning rate: 1e-06
Epoch [1020/4000] Average validation Loss: 0.1459	Average RMSE: 0.0004	Average MAE: 0.3595	Learning rate: 1e-06
Epoch [1021/4000] Average train Loss: 0.1490	Average RMSE: 0.0004	Average MAE: 0.3624	Learning rate: 1e-06
Epoch [1022/4000] Average train Loss: 0.1487	Average RMSE: 0.0004	Average MAE: 0.3620	Learning rate: 1e-06
Epoch [1023/4000] Average train Loss: 0.1488	Average RMSE: 0.0004	Average MAE: 0.3621	Learning rate: 1e-06
Epoch [1024/4000] Average train Loss: 0.1490	Average RMSE: 0.0004	Average MAE: 0.3623	Learning rate: 1e-06
Epoch [1025/4000] Average train Loss: 0.1490	Average RMSE: 0.0004	Average MAE: 0.3622	Learning rate: 1e-06
Epoch [1026/4000] Average train Loss: 0.1487	Average RMSE: 0.0004	Average MAE: 0.3618	Learning rate: 1e-06
Epoch [1027/4000] Average train Loss: 0.1489	Average RMSE: 0.0004	Average MAE: 0.3621	Learning rate: 1e-06
Epoch [1028/4000] Average train Loss: 0.1487	Average RMSE: 0.0004	Average MAE: 0.3619	Learning rate: 1e-06
Epoch [1029/4000] Average train Loss: 0.1487	Average RMSE: 0.0004	Average MAE: 0.3619	Learning rate: 1e-06
Epoch [1030/4000] Average train Loss: 0.1488	Average RMSE: 0.0004	Average MAE: 0.3620	Learning rate: 1e-06
Epoch [1031/4000] Average train Loss: 0.1488	Average RMSE: 0.0004	Average MAE: 0.3622	Learning rate: 1e-06
Epoch [1032/4000] Average train Loss: 0.1489	Average RMSE: 0.0004	Average MAE: 0.3623	Learning rate: 1e-06
Epoch [1033/4000] Average train Loss: 0.1485	Average RMSE: 0.0004	Average MAE: 0.3617	Learning rate: 1e-06
Epoch [1034/4000] Average train Loss: 0.1486	Average RMSE: 0.0004	Average MAE: 0.3617	Learning rate: 1e-06
Epoch [1035/4000] Average train Loss: 0.1490	Average RMSE: 0.0004	Average MAE: 0.3622	Learning rate: 1e-06
Epoch [1036/4000] Average train Loss: 0.1486	Average RMSE: 0.0004	Average MAE: 0.3617	Learning rate: 1e-06
Epoch [1037/4000] Average train Loss: 0.1486	Average RMSE: 0.0004	Average MAE: 0.3617	Learning rate: 1e-06
Epoch [1038/4000] Average train Loss: 0.1486	Average RMSE: 0.0004	Average MAE: 0.3617	Learning rate: 1e-06
Epoch [1039/4000] Average train Loss: 0.1487	Average RMSE: 0.0004	Average MAE: 0.3617	Learning rate: 1e-06
Epoch [1040/4000] Average validation Loss: 0.1456	Average RMSE: 0.0004	Average MAE: 0.3592	Learning rate: 1e-06
Epoch [1041/4000] Average train Loss: 0.1485	Average RMSE: 0.0004	Average MAE: 0.3618	Learning rate: 1e-06
Epoch [1042/4000] Average train Loss: 0.1488	Average RMSE: 0.0004	Average MAE: 0.3623	Learning rate: 1e-06
Epoch [1043/4000] Average train Loss: 0.1486	Average RMSE: 0.0004	Average MAE: 0.3619	Learning rate: 1e-06
Epoch [1044/4000] Average train Loss: 0.1484	Average RMSE: 0.0004	Average MAE: 0.3616	Learning rate: 1e-06
Epoch [1045/4000] Average train Loss: 0.1485	Average RMSE: 0.0004	Average MAE: 0.3616	Learning rate: 1e-06
Epoch [1046/4000] Average train Loss: 0.1485	Average RMSE: 0.0004	Average MAE: 0.3615	Learning rate: 1e-06
Epoch [1047/4000] Average train Loss: 0.1483	Average RMSE: 0.0004	Average MAE: 0.3612	Learning rate: 1e-06
Epoch [1048/4000] Average train Loss: 0.1483	Average RMSE: 0.0004	Average MAE: 0.3612	Learning rate: 1e-06
Epoch [1049/4000] Average train Loss: 0.1485	Average RMSE: 0.0004	Average MAE: 0.3615	Learning rate: 1e-06
Epoch [1050/4000] Average train Loss: 0.1484	Average RMSE: 0.0004	Average MAE: 0.3615	Learning rate: 1e-06
Epoch [1051/4000] Average train Loss: 0.1484	Average RMSE: 0.0004	Average MAE: 0.3614	Learning rate: 1e-06
Epoch [1052/4000] Average train Loss: 0.1484	Average RMSE: 0.0004	Average MAE: 0.3612	Learning rate: 1e-06
Epoch [1053/4000] Average train Loss: 0.1484	Average RMSE: 0.0004	Average MAE: 0.3612	Learning rate: 1e-06
Epoch [1054/4000] Average train Loss: 0.1482	Average RMSE: 0.0004	Average MAE: 0.3612	Learning rate: 1e-06
Epoch [1055/4000] Average train Loss: 0.1484	Average RMSE: 0.0004	Average MAE: 0.3614	Learning rate: 1e-06
Epoch [1056/4000] Average train Loss: 0.1481	Average RMSE: 0.0004	Average MAE: 0.3611	Learning rate: 1e-06
Epoch [1057/4000] Average train Loss: 0.1483	Average RMSE: 0.0004	Average MAE: 0.3613	Learning rate: 1e-06
Epoch [1058/4000] Average train Loss: 0.1481	Average RMSE: 0.0004	Average MAE: 0.3610	Learning rate: 1e-06
Epoch [1059/4000] Average train Loss: 0.1482	Average RMSE: 0.0004	Average MAE: 0.3610	Learning rate: 1e-06
